nodo,lat,lon,adyacentes
3749287677,-12.2081625,-76.9364972,"1404119642:8.42:-12.2082016:-76.9365636,3749287676:101.22:-12.2073814:-76.9369755,1572825480:49.23:-12.2079337:-76.9361094"
3749287678,-12.2089314,-76.9360389,"3749287677:98.95:-12.2081625:-76.9364972,1572825676:48.18:-12.2087108:-76.9356573"
3749287679,-12.2093818,-76.9357562,"1405192249:97.21:-12.2089397:-76.9349845,4149688960:9.01:-12.2093112:-76.9357968"
3749287680,-12.2105662,-76.9350645,"1572825643:51.45:-12.2103276:-76.9346589,4370503644:9.19:-12.2106088:-76.935137,3783425151:99.42:-12.2097894:-76.9355174"
3749287681,-12.2113259,-76.9345902,"1273692544:50.06:-12.211097:-76.9341936,3749287680:98.96:-12.2105662:-76.9350645"
3749287682,-12.2117853,-76.9343156,"1405202178:8.06:-12.211823:-76.9343789,3749287681:59.16:-12.2113259:-76.9345902"
3749287688,-12.2192967,-76.9297862,"3749287696:111.63:-12.2184354:-76.9303139,1709508257:11.8:-12.2193506:-76.9298797"
3749287689,-12.2196644,-76.929557,"3749287688:47.88:-12.2192967:-76.9297862,4995618695:195.59:-12.218761:-76.9280127"
3749287692,-12.2238775,-76.9270532,"4414250862:40.35:-12.2236931:-76.9267334,3749287693:78.37:-12.223268:-76.9274154"
3749287693,-12.223268,-76.9274154,"3749287694:68.73:-12.2227335:-76.9277331,4414250861:38.65:-12.223091:-76.9271093"
3749287694,-12.2227335,-76.9277331,"4414250860:37.15:-12.2225633:-76.9274389,4149786024:77.11:-12.2221342:-76.9280901"
3749287695,-12.2201338,-76.929278,"3749287689:60.36:-12.2196644:-76.929557,4370536160:53.31:-12.2198972:-76.9288514"
3749287696,-12.2184354,-76.9303139,"4334136243:50.34:-12.2180473:-76.9305524,1666014065:49.5:-12.2182061:-76.9299235"
3749287698,-12.2176365,-76.9308048,"4149749698:97.83:-12.2168828:-76.9312692,1666013989:49.63:-12.2174104:-76.9304111"
3749302090,-12.1927952,-76.9425328,"3749302091:99.27:-12.1932444:-76.9433221,1273498240:49.75:-12.1924103:-76.9427662,6838741872:9.78:-12.1928713:-76.9424876"
3749302091,-12.1932444,-76.9433221,"1273524231:10.6:-12.1933267:-76.9432729,3749302092:50.72:-12.1934804:-76.9437215,1657677571:49.18:-12.1928625:-76.9435504"
3749302092,-12.1934804,-76.9437215,"3749302093:49.78:-12.1937098:-76.9441148,1273781720:10.19:-12.1935597:-76.9436746,1657677567:98.58:-12.192714:-76.9441774"
3749302093,-12.1937098,-76.9441148,"1273964568:10.05:-12.1937878:-76.944068,3749302094:99.04:-12.1941694:-76.9448954,5432464012:49.73:-12.1933242:-76.9443465"
3749302094,-12.1941694,-76.9448954,"3749302095:8.76:-12.19421:-76.9449645,3749287672:49.97:-12.1937849:-76.9451334"
3749302095,-12.19421,-76.9449645,"1405153095:9.35:-12.1942827:-76.9449213,3783459477:98.13:-12.1946526:-76.9457456"
3749302096,-12.1948927,-76.9461693,"3749302109:47.03:-12.1951064:-76.9465427,1273842807:10.79:-12.1949767:-76.9461196,5432464010:98.25:-12.1941253:-76.9466174"
3749302097,-12.1955723,-76.9473566,"4367117707:10.05:-12.1956178:-76.9474365,1273651503:48.18:-12.1951993:-76.9475821"
3749302100,-12.1974916,-76.9506111,"3749302101:50.41:-12.197717:-76.9510135,1657677681:50.38:-12.1971029:-76.9508493"
3749302101,-12.197717,-76.9510135,"1657677693:9.63:-12.1977937:-76.9509724,3749302102:52.02:-12.1979537:-76.9514263,1273783085:101.44:-12.1969319:-76.9514889"
3749302102,-12.1979537,-76.9514263,"3749302103:99.83:-12.1983936:-76.952227,1657677690:51.3:-12.1975559:-76.9516654"
3749302103,-12.1983936,-76.952227,"1657677707:48.4:-12.1980244:-76.9524628,3749302104:7.45:-12.1984373:-76.952279"
3749302104,-12.1984373,-76.952279,"1405153098:8.47:-12.1985029:-76.9522394,3749302105:102.03:-12.1988993:-76.9530901"
3749302105,-12.1988993,-76.9530901,"1674088512:50.99:-12.1985021:-76.9533246,3749302106:49.28:-12.1991346:-76.9534743"
3749302106,-12.1991346,-76.9534743,"1674088514:49.73:-12.1993668:-76.9538654,1674088540:100.5:-12.1983551:-76.9539422,4367117736:8.63:-12.1992015:-76.9534341"
3749302107,-12.2000472,-76.9550465,"4053978719:8.46:-12.2001135:-76.9550084,4152555493:102.02:-12.2005075:-76.9558585,1674088532:49.46:-12.1996626:-76.9552752"
3749302108,-12.2005719,-76.9559728,"3762102994:26.97:-12.2006934:-76.9561876,1404104167:302.42:-12.1982376:-76.9574007"
3749302109,-12.1951064,-76.9465427,"3749302097:102.51:-12.1955723:-76.9473566,1273524402:50.61:-12.1947155:-76.9467812"
3749398722,-12.2122668,-76.958277,3749398724:285.11:-12.2136119:-76.9605104
3749398723,-12.2156658,-76.9639389,"4284541241:279.47:-12.2143478:-76.9617493,5390457999:141.77:-12.2161411:-76.9651494,10960876805:199.28:-12.2163282:-76.9647824,10691682965:394.42:-12.2121303:-76.9636468"
3749398724,-12.2136119,-76.9605104,"1273456078:313.67:-12.2111821:-76.9619766,3749398722:285.11:-12.2122668:-76.958277,4284541241:157.56:-12.2143478:-76.9617493"
3749398831,-12.217899,-76.962289,"4395575722:436.78:-12.2180629:-76.9657783,4284541243:256.01:-12.2167259:-76.960262,9472484612:306.82:-12.2202654:-76.960837"
3749762472,-12.2138949,-76.9555587,"10681497967:6.64:-12.2138435:-76.9555898,1675061029:53.05:-12.2141386:-76.9559783"
3749788957,-12.2056769,-76.9413688,"4230756008:7.56:-12.205735:-76.9413327,4149643659:155.21:-12.206377:-76.9426043"
3749788965,-12.2064541,-76.9427375,"4149608146:180.78:-12.2066253:-76.9439888,4149643658:126.4:-12.2070368:-76.9437361"
3749791293,-12.200613,-76.9427298,"4370478157:48.03:-12.2009846:-76.9425045,1572825490:60.4:-12.2001457:-76.9430131,5432485989:99.64:-12.2001584:-76.9419398"
3753232371,-12.2145963,-76.9565821,"9485159050:301.63:-12.2169395:-76.9551838,5182741178:15.96:-12.2145232:-76.9564557,4284541242:316.06:-12.2160445:-76.9590846"
3753677885,-12.1919918,-76.9549923,"1674162935:90.52:-12.191289:-76.9554126,1674162936:9.28:-12.1920638:-76.9549492"
3756611513,-12.1901287,-76.9440424,"1404129816:26.24:-12.1900227:-76.9438267,3756611523:9.97:-12.1902024:-76.9440879"
3756611523,-12.1902024,-76.9440879,"3756611524:14.5:-12.1900901:-76.9441558,1404129792:29.61:-12.1904325:-76.9439508,4367139255:151.01:-12.1908694:-76.9452978"
3756611524,-12.1900901,-76.9441558,"3756611523:14.5:-12.1902024:-76.9440879,1674186822:53.37:-12.1896768:-76.9444055,3756613263:99.8:-12.1905481:-76.9449455"
3756612326,-12.1907859,-76.9453508,"4367139255:10.93:-12.1908694:-76.9452978,3756613264:49.46:-12.1910156:-76.9457405,1674186671:95.19:-12.1900507:-76.9457994"
3756612328,-12.1914803,-76.9465407,"3756612329:7.44:-12.191515:-76.9465992,1674186749:50.36:-12.1910897:-76.9467752"
3756612329,-12.191515,-76.9465992,"1404119684:11.27:-12.191602:-76.946546,3756619931:97.77:-12.1919671:-76.9473707"
3756612331,-12.1921954,-76.9477722,"3756619932:51.65:-12.1924358:-76.9481788,1674169812:11.04:-12.1922808:-76.9477204,1674169809:101.81:-12.1914055:-76.9482459"
3756612334,-12.1928865,-76.9489566,"3756612335:8.92:-12.1929275:-76.9490271,1674169749:53.16:-12.1924745:-76.9492047"
3756612335,-12.1929275,-76.9490271,"3756612336:97.75:-12.1933756:-76.9498009,1404083919:11.22:-12.1930142:-76.9489743"
3756612336,-12.1933756,-76.9498009,"1674165178:50.7:-12.1936061:-76.9502034,1674165169:50.51:-12.1929833:-76.9500351"
3756612342,-12.195249,-76.9530445,"1674163613:48.35:-12.1948736:-76.953269,1674163609:12.1:-12.1953429:-76.9529883,3756612343:102.53:-12.1957351:-76.9538461"
3756612343,-12.1957351,-76.9538461,"3756612344:5.81:-12.1957637:-76.9538908,1674163631:51.43:-12.1953314:-76.954077"
3756612344,-12.1957637,-76.9538908,"1674134059:102.93:-12.1962323:-76.9547075,1404129779:10.31:-12.195844:-76.9538434"
3756612347,-12.1966833,-76.955501,"1674134039:11.7:-12.1967744:-76.9554472,1674134049:51.6:-12.1962814:-76.9557384,3756612348:97.44:-12.1971379:-76.9562675"
3756612348,-12.1971379,-76.9562675,"3756619942:43.83:-12.1973386:-76.9566146,4367139211:10.84:-12.1972218:-76.9562167,1674134025:53.03:-12.1967274:-76.9565159"
3756612350,-12.197923,-76.9575958,1835638885:308.42:-12.1955387:-76.9590457
3756613263,-12.1905481,-76.9449455,"3756612326:51.38:-12.1907859:-76.9453508,1674186648:53.34:-12.1901331:-76.9451916"
3756613264,-12.1910156,-76.9457405,"3756612328:101.16:-12.1914803:-76.9465407,1674186615:50.47:-12.1906248:-76.9459767"
3756619931,-12.1919671,-76.9473707,"3756612331:50.48:-12.1921954:-76.9477722,1674169764:51.52:-12.1915666:-76.947609"
3756619932,-12.1924358,-76.9481788,"3756612334:98.28:-12.1928865:-76.9489566,1674169743:52.71:-12.1920274:-76.948425"
3756619936,-12.1938365,-76.9505998,"1273587829:102.14:-12.1943139:-76.9514027,1674165162:49.9:-12.1934488:-76.950831"
3756619937,-12.1951149,-76.9525977,"1674163626:11.06:-12.1950285:-76.9526481,1273970164:32.31:-12.1953673:-76.9524505,1674163609:49.45:-12.1953429:-76.9529883"
3756619938,-12.1948061,-76.95225,"1674163626:49.84:-12.1950285:-76.9526481,1674163618:53.1:-12.194393:-76.9524951"
3756619940,-12.1964525,-76.9550965,"4367117460:100.34:-12.1956649:-76.9555471,3756612347:50.91:-12.1966833:-76.955501,4367139219:11.29:-12.196539:-76.9550421"
3756619942,-12.1973386,-76.9566146,"1674140108:50.32:-12.1969434:-76.9568402,6831929899:112.73:-12.1978681:-76.9574991"
3756696888,-12.1963419,-76.9640224,1723381590:97.8:-12.1954672:-76.9641163
3756733831,-12.2302971,-76.9098383,"3756733832:53.39:-12.2307553:-76.9099801,5967171109:79.86:-12.2300354:-76.9105227"
3756733832,-12.2307553,-76.9099801,"3570678793:104.48:-12.2316339:-76.9103208,3759586693:142.85:-12.2302695:-76.911197"
3756733849,-12.2298706,-76.9098764,3756733831:47.65:-12.2302971:-76.9098383
3756733879,-12.2405311,-76.9118187,"3748480510:52.98:-12.2407896:-76.9122282,3725402813:43.38:-12.2408504:-76.9115894"
3756733881,-12.2397967,-76.9121408,1404065134:17.91:-12.2396522:-76.9122113
3756733888,-12.2384143,-76.9125395,"4194296212:10.44:-12.238439:-76.9126322,3756733921:289.79:-12.2359102:-76.9119069"
3756733891,-12.2349779,-76.9115351,"1754073173:10.83:-12.2349465:-76.9116294,3756733892:181.54:-12.233453:-76.9109384"
3756733892,-12.233453,-76.9109384,"3756733893:107.98:-12.2325474:-76.9105796,6295153243:10.33:-12.2334186:-76.9110267"
3756733921,-12.2359102,-76.9119069,3756733891:111.26:-12.2349779:-76.9115351
3756733924,-12.238551,-76.9125271,3756733888:15.26:-12.2384143:-76.9125395
3756733925,-12.2385762,-76.9126222,"6465991233:24.79:-12.2387975:-76.9125948,3756733924:10.71:-12.238551:-76.9125271"
3756738481,-12.2365102,-76.9145797,"3748480516:25.01:-12.2367179:-76.914668,9228731681:10.86:-12.2365621:-76.914495,1572589744:138.97:-12.2354361:-76.9152336,1572589605:62.93:-12.235983:-76.9143692"
3756738482,-12.2375993,-76.9149943,"5941775952:10.35:-12.2375114:-76.9149629,1713667404:65.81:-12.2370849:-76.9152938"
3756738485,-12.2352547,-76.9141524,"2465762528:55.9:-12.2354339:-76.9136718,4124488558:80.78:-12.2359227:-76.9144445,5463343262:58.73:-12.2347653:-76.9139492"
3756750710,-12.2242908,-76.9199499,"3793010430:22.77:-12.2241983:-76.919763,1754049766:122.03:-12.2252993:-76.9195201"
3756750712,-12.2229259,-76.9215489,"4833627823:67.17:-12.2232388:-76.9220776,1754044390:41.18:-12.2227392:-76.9212216,4334418882:62.68:-12.2234099:-76.9212532"
3756750714,-12.2235644,-76.9218867,"4334418879:19.87:-12.2237194:-76.9217958,4833627823:41.73:-12.2232388:-76.9220776,1754044411:141.43:-12.2242203:-76.9230017"
3756750715,-12.2257571,-76.9232808,"1709508390:134.03:-12.2247225:-76.9239137,7566219063:251.03:-12.2269206:-76.9252579"
3756750926,-12.2269421,-76.9253262,3756750927:9.01:-12.226989:-76.9253931
3756750927,-12.226989,-76.9253931,"4112895624:51.22:-12.2273239:-76.9252475,1709508456:88.16:-12.2273798:-76.9260983"
3756752371,-12.2398052,-76.925565,"1273691620:56.2:-12.240241:-76.925303,1273793399:39.54:-12.2394986:-76.9257493,1273838611:142.11:-12.2403631:-76.9247332"
3757448177,-12.2280238,-76.9449039,"9918258424:7.05:-12.2279682:-76.944935,3757448178:17.45:-12.2281024:-76.9450429"
3757448178,-12.2281024,-76.9450429,"9918258428:43.7:-12.2284388:-76.944835,10697598062:252.52:-12.2292403:-76.9470538"
3757448179,-12.2272554,-76.9455173,"4341297117:13.19:-12.2273142:-76.9456227,9918260010:100.43:-12.2280475:-76.9450733"
3757448180,-12.2268445,-76.9457471,"10674008915:15.78:-12.2269148:-76.9458732,3757448179:52.07:-12.2272554:-76.9455173"
3757448181,-12.2264499,-76.9459786,"3757448180:50.58:-12.2268445:-76.9457471,4341297112:17.29:-12.226527:-76.9461168"
3757448182,-12.2256808,-76.9464496,"1663792960:17.58:-12.2255953:-76.9463135,3757448181:99.67:-12.2264499:-76.9459786"
3757448183,-12.223284,-76.9478581,"1701820351:16.73:-12.2232125:-76.9477226,1701823658:100.95:-12.2240774:-76.9474065"
3757448187,-12.2224167,-76.9483891,"10674008917:13.16:-12.2224784:-76.9484924,4149729028:102.45:-12.2232071:-76.9479046"
3757448188,-12.2220325,-76.9486196,"10674008918:13.09:-12.2220945:-76.948722,3757448187:49.52:-12.2224167:-76.9483891"
3757448189,-12.2216437,-76.9488566,"3757448188:50.32:-12.2220325:-76.9486196,4335833152:16.56:-12.2217165:-76.9489895"
3757448190,-12.2207736,-76.9493725,"4711675523:11.61:-12.2208656:-76.949322,943248214:16.59:-12.2207006:-76.9492394"
3757448191,-12.2206138,-76.9494601,"3757448190:20.16:-12.2207736:-76.9493725,5463384501:314.43:-12.2220548:-76.9519495"
3757448193,-12.2193693,-76.9502263,"4335686057:99.74:-12.2201301:-76.9497402,4335792761:14.62:-12.2194364:-76.950342"
3757448194,-12.2185837,-76.9506912,"3757448193:100.91:-12.2193693:-76.9502263,4335792760:12.27:-12.2186415:-76.9507874"
3757448195,-12.2182211,-76.9509155,"1405192254:19.54:-12.2181374:-76.9507574,3757448194:47.12:-12.2185837:-76.9506912"
3757448198,-12.2161835,-76.952153,"4335686054:102.85:-12.2169761:-76.9516651,4335792752:14.04:-12.2162495:-76.9522631"
3757448199,-12.2157944,-76.9523834,"943248828:19.34:-12.2157063:-76.95223,3757448198:49.99:-12.2161835:-76.952153"
3757448200,-12.2154378,-76.952601,"3757448199:46.17:-12.2157944:-76.9523834,1675054763:103.49:-12.2159134:-76.9534195"
3757448201,-12.2150423,-76.9528448,"10683693643:11.61:-12.2150977:-76.9529353,3757448200:51.34:-12.2154378:-76.952601"
3757448202,-12.2142454,-76.9533055,"3757448201:101.78:-12.2150423:-76.9528448,10683693644:11.53:-12.2142994:-76.9533961"
3757448203,-12.2134763,-76.9537642,"3757448202:98.99:-12.2142454:-76.9533055,10683693645:12.82:-12.2135343:-76.9538662"
3757448204,-12.2130992,-76.9539949,"943248268:17.45:-12.2130224:-76.9538549,3757448203:48.86:-12.2134763:-76.9537642"
3757448206,-12.2117042,-76.954832,"10683693650:14.4:-12.2117709:-76.9549456,4149643675:168.85:-12.2130118:-76.9540422"
3757448207,-12.2106768,-76.9554288,"4370478213:14.83:-12.2106084:-76.9553117,3757448206:131.37:-12.2117042:-76.954832"
3757448208,-12.2106289,-76.9554585,"3757448207:6.23:-12.2106768:-76.9554288,3749287656:40.27:-12.210814:-76.955777"
3757448211,-12.2081166,-76.9569856,"1405093905:16.48:-12.2080365:-76.956858,4519916246:16.93:-12.2082492:-76.9569091"
3757469572,-12.2238983,-76.9198713,"4545791230:19.98:-12.2239918:-76.9200283,3793010430:35.4:-12.2241983:-76.919763"
3757621942,-12.2201708,-76.9686604,"1273824526:393.24:-12.223021:-76.9665183,4060113075:272.35:-12.2181621:-76.9700944,1273484259:110.9:-12.2206679:-76.9695451,3717321696:114.53:-12.2196032:-76.967781"
3757644282,-12.1856057,-76.9467188,"2839607611:261.25:-12.1876335:-76.9455048,3757644283:29.59:-12.1854977:-76.9464869"
3757644283,-12.1854977,-76.9464869,"1674175867:12.52:-12.1853863:-76.9465036,5331182014:30.53:-12.185283:-76.9463118"
3757649888,-12.1937663,-76.9393741,"1727313202:61.73:-12.1934858:-76.938884,1727313209:14.68:-12.193833:-76.9394907,1273940944:57.53:-12.1933175:-76.9396374"
3757986470,-12.2130352,-76.9296983,"3766536007:53.72:-12.2127879:-76.9292737,1712287461:170.11:-12.2117776:-76.9297339,1712287504:108.72:-12.2138703:-76.9291784"
3757988629,-12.2113616,-76.9329697,"1404136979:35.29:-12.2110881:-76.9331345,3792763316:149.24:-12.210672:-76.9317917"
3759042632,-12.1956316,-76.9593054,1404133981:5.23:-12.1956719:-76.9592806
3759586693,-12.2302695,-76.911197,"1273880244:50.94:-12.2298417:-76.9110292,1273691233:91.45:-12.2299613:-76.9119772,1752177931:98.25:-12.2310946:-76.9115205,3756733832:142.85:-12.2307553:-76.9099801"
3759598375,-12.2340163,-76.9131071,"1754073087:51.82:-12.2338443:-76.9135503,1754073124:80.79:-12.2342845:-76.9124162,3748480936:40.4:-12.2343549:-76.913242"
3759598379,-12.2391203,-76.914757,"1723340977:50.53:-12.2393552:-76.915155,1405101099:191.07:-12.2406053:-76.9138723"
3760433268,-12.2359882,-76.9232121,"1425314570:14.18:-12.2360989:-76.9231473,5113153184:622.39:-12.2388315:-76.9281455"
3760433273,-12.2434403,-76.9316903,"1425314579:18.69:-12.2433082:-76.9315839,1710982899:30.27:-12.2436542:-76.9318626,3760433274:114.36:-12.244104:-76.9308864"
3760433274,-12.244104,-76.9308864,"1711015536:69.22:-12.2445776:-76.9312998,1711015513:62.77:-12.2436745:-76.9305115,4209221387:128.96:-12.2448549:-76.9299822,3760433273:114.36:-12.2434403:-76.9316903"
3760433276,-12.2455364,-76.9291657,"4209224189:66.94:-12.2450308:-76.9288313,3760433277:133.1:-12.2461108:-76.9280917,4209221387:116.69:-12.2448549:-76.9299822"
3760433277,-12.2461108,-76.9280917,"4209224201:56.28:-12.2456994:-76.92779,3760433276:133.1:-12.2455364:-76.9291657,3760433279:160.39:-12.2471673:-76.9272284"
3760433279,-12.2471673,-76.9272284,"1711032938:32.64:-12.2471673:-76.9275288,3760433296:150.83:-12.2471018:-76.9258438,3760433277:160.39:-12.2461108:-76.9280917"
3760433287,-12.2462996,-76.9269335,"3760433292:50.02:-12.2460685:-76.9265386,4209221368:104.7:-12.2454843:-76.9274154,3167467296:59.48:-12.2462584:-76.9264233"
3760433292,-12.2460685,-76.9265386,"3167467296:24.55:-12.2462584:-76.9264233,3760433287:50.02:-12.2462996:-76.9269335,4209224203:104.57:-12.2452606:-76.9270311"
3760433296,-12.2471018,-76.9258438,"1404065131:59.05:-12.2470097:-76.9253086,3760433279:150.83:-12.2471673:-76.9272284,4209224201:307.9:-12.2456994:-76.92779"
3762100994,-12.1937388,-76.9587879,"1674142274:43.0:-12.1935411:-76.9584479,4333047994:66.9:-12.1940464:-76.9593169,1674142283:47.73:-12.1933745:-76.9590199"
3762100995,-12.1942157,-76.9585171,"1273979534:41.47:-12.1945361:-76.9583219,1674142265:44.92:-12.194012:-76.9581602,4333047684:66.01:-12.194515:-76.9590416"
3762101001,-12.1963139,-76.957939,"3762101002:37.55:-12.1960204:-76.9581098,4152128991:47.02:-12.1965292:-76.9583113,1674140130:66.85:-12.1960075:-76.9574098"
3762101002,-12.1960204,-76.9581098,"3762101001:37.55:-12.1963139:-76.957939,4152128990:47.82:-12.1962354:-76.9584909,1674140125:66.82:-12.1957198:-76.9575774"
3762102994,-12.2006934,-76.9561876,"4152145778:12.33:-12.2007479:-76.9562864,3762102995:9.72:-12.2007684:-76.9561416"
3762102995,-12.2007684,-76.9561416,"4149608099:301.67:-12.2031072:-76.9547349,1405153104:27.09:-12.2006453:-76.9559265"
3762109474,-12.2332168,-76.9406388,"1710920395:50.14:-12.2329849:-76.9402431,1273703633:50.47:-12.2334503:-76.9410371,3762109475:97.62:-12.2339844:-76.9402028"
3762109475,-12.2339844,-76.9402028,"3762109474:97.62:-12.2332168:-76.9406388,1273498257:52.54:-12.2337447:-76.9397861,1273984751:49.82:-12.2342117:-76.9405979"
3762109476,-12.2327546,-76.9398504,"1710920387:49.33:-12.2325264:-76.9394611,1710920395:49.77:-12.2329849:-76.9402431,3762109477:98.42:-12.2335194:-76.9393945"
3762109477,-12.2335194,-76.9393945,"3762109476:98.42:-12.2327546:-76.9398504,1273483183:48.65:-12.2332974:-76.9390087,1273498257:49.38:-12.2337447:-76.9397861"
3762109478,-12.2318308,-76.9382867,"1273803153:100.74:-12.2326047:-76.9378047,1828245664:53.04:-12.231588:-76.9378666,1273961212:49.16:-12.2320558:-76.9386761"
3762109479,-12.2331792,-76.9365807,"1710932410:18.94:-12.2332843:-76.9364435,3762109480:50.81:-12.2335545:-76.9368475"
3762109480,-12.2335545,-76.9368475,"1710932422:52.68:-12.2332614:-76.9372284,1710932429:18.42:-12.2336491:-76.9367084,4768888916:52.28:-12.2339395:-76.9371237"
3762109483,-12.2353565,-76.9381535,"1273827281:17.74:-12.2354566:-76.9380264,1273607942:54.19:-12.2350538:-76.9385443"
3765820749,-12.1932171,-76.9360518,6986230274:70.96:-12.1937652:-76.9357174
3766528258,-12.219796,-76.9241308,"5438589277:103.78:-12.220602:-76.9236493,1754049762:44.4:-12.2194512:-76.9243368,1273895792:44.39:-12.2195901:-76.9237809"
